date,time,product,temperature,vibration,information
2022-07-07,14:17:08,0,25.88,0.01,-
2022-07-07,14:17:09,0,25.92,0.0,-
2022-07-07,14:17:10,0,25.93,0.0,-
2022-07-07,14:17:11,0,25.93,0.01,-
2022-07-07,14:17:12,0,25.96,0.0,-
2022-07-07,14:17:13,0,25.92,0.0,-
2022-07-07,14:17:15,0,25.91,0.01,-
2022-07-07,14:17:16,0,25.93,0.01,-
2022-07-07,14:17:17,0,25.96,0.02,-
2022-07-07,14:17:18,0,25.96,0.0,-
2022-07-07,14:17:19,0,25.95,0.01,-
2022-07-07,14:17:20,0,25.93,0.01,-
2022-07-07,14:17:21,0,25.96,0.0,-
2022-07-07,14:17:22,0,25.93,0.0,-
2022-07-07,14:17:23,0,25.95,0.0,-
2022-07-07,14:17:24,0,25.96,0.0,-
2022-07-07,14:17:25,0,25.92,0.0,-
2022-07-07,14:17:26,0,25.94,0.0,-
2022-07-07,14:17:27,0,25.92,0.02,-
2022-07-07,14:17:28,0,25.95,0.01,-
2022-07-07,14:17:29,0,25.93,0.0,-
2022-07-07,14:17:30,0,25.96,0.01,-
2022-07-07,14:17:31,0,25.94,0.0,-
2022-07-07,14:17:32,0,25.92,0.0,-
2022-07-07,14:17:33,0,25.93,0.01,-
2022-07-07,14:17:34,0,25.93,0.0,-
2022-07-07,14:17:35,0,25.95,0.0,-
2022-07-07,14:17:36,0,25.98,0.01,-
2022-07-07,14:17:49,0,25.95,0.11,-
2022-07-07,14:17:51,0,25.95,0.0,-
2022-07-07,14:17:52,0,25.96,0.0,-
2022-07-07,14:17:53,0,25.95,0.02,-
2022-07-07,14:17:54,0,25.93,0.01,-
2022-07-07,14:17:55,0,25.94,0.01,-
2022-07-07,14:18:14,0,26.03,0.13,-
2022-07-07,14:18:16,0,25.93,0.01,-
2022-07-07,14:18:17,0,25.94,0.0,-
2022-07-07,14:18:18,0,26.08,0.01,-
2022-07-07,14:18:19,0,25.95,0.01,-
2022-07-07,14:18:20,0,25.97,0.01,-
2022-07-07,14:18:21,0,25.98,0.0,-
2022-07-07,14:18:22,0,25.95,0.01,-
2022-07-07,14:18:23,0,25.97,0.0,-
2022-07-07,14:18:47,0,26.12,0.13,-
2022-07-07,14:18:49,0,25.99,0.0,-
2022-07-07,14:18:50,0,25.99,0.02,-
2022-07-07,14:18:51,0,26.0,0.01,-
2022-07-07,14:18:52,0,26.0,0.01,-
2022-07-07,14:18:53,0,26.0,0.01,-
2022-07-07,14:18:54,0,25.97,0.01,-
2022-07-07,14:18:55,0,25.99,0.01,-
2022-07-07,14:18:56,0,26.1,0.0,-
2022-07-07,14:18:57,0,25.99,0.01,-
2022-07-07,14:18:58,0,26.02,0.02,-
2022-07-07,14:18:59,0,26.01,0.01,-
2022-07-07,14:20:06,0,26.01,0.12,-
2022-07-07,14:20:08,0,26.03,0.0,-
2022-07-07,14:20:09,0,26.05,0.02,-
2022-07-07,14:20:10,0,26.0,0.02,-
2022-07-07,14:20:11,0,26.06,0.0,-
2022-07-07,14:20:12,0,26.07,0.01,-
2022-07-07,14:20:13,0,26.07,0.02,-
2022-07-07,14:20:14,0,26.06,0.01,-
2022-07-07,14:20:15,0,26.09,0.0,-
2022-07-07,14:20:16,0,26.09,0.02,-
2022-07-07,14:20:17,0,26.09,0.0,-
2022-07-07,14:20:18,0,26.1,0.04,-
2022-07-07,14:20:19,0,26.09,0.01,-
2022-07-07,14:20:20,0,26.09,0.01,-
2022-07-07,14:20:21,0,26.08,0.0,-
2022-07-07,14:20:22,0,26.08,0.0,-
2022-07-07,14:20:24,0,26.13,0.01,-
2022-07-07,14:20:25,0,26.09,0.0,-
2022-07-07,14:20:26,0,26.11,0.0,-
2022-07-07,14:20:27,0,26.12,0.0,-
2022-07-07,14:20:28,0,26.14,0.0,-
2022-07-07,14:20:29,0,26.08,0.0,-
2022-07-07,14:20:30,0,26.12,0.0,-
2022-07-07,14:20:31,0,26.12,0.01,-
2022-07-07,14:20:32,0,26.11,0.01,-
2022-07-07,14:20:33,0,26.13,0.01,-
2022-07-07,14:21:18,0,26.09,0.13,-
2022-07-07,14:21:20,0,26.14,0.01,-
2022-07-07,14:21:21,0,26.17,0.0,-
2022-07-07,14:21:22,0,26.16,0.0,-
2022-07-07,14:21:23,0,26.14,0.01,-
2022-07-07,14:21:24,0,26.16,0.0,-
2022-07-07,14:21:25,0,26.14,0.02,-
2022-07-07,14:21:26,0,26.19,0.0,-
2022-07-07,14:21:27,0,26.15,0.01,-
2022-07-07,14:21:28,0,26.17,0.02,-
2022-07-07,14:21:29,0,26.18,0.01,-
2022-07-07,14:21:30,0,26.2,0.0,-
2022-07-07,14:24:39,0,26.05,0.14,-
2022-07-07,14:24:41,0,26.03,0.01,-
2022-07-07,14:24:42,0,26.08,0.01,-
2022-07-07,14:24:43,0,26.05,0.02,-
2022-07-07,14:24:44,0,26.08,0.02,-
2022-07-07,14:24:45,0,26.04,0.0,-
2022-07-07,14:24:46,0,26.07,0.0,-
2022-07-07,14:24:47,0,26.07,0.01,-
2022-07-07,14:24:48,0,26.11,0.02,-
2022-07-07,14:24:49,0,26.08,0.01,-
2022-07-07,14:24:50,0,26.07,0.0,-
2022-07-07,14:24:51,0,26.06,0.0,-
2022-07-07,14:24:52,0,26.08,0.01,-
2022-07-07,14:24:53,0,26.08,0.0,-
2022-07-07,14:24:54,0,26.06,0.01,-
2022-07-07,14:24:55,0,26.07,0.0,-
2022-07-07,14:24:56,0,26.07,0.01,-
2022-07-07,14:24:57,0,26.09,0.01,-
2022-07-07,14:24:58,0,26.09,0.01,-
2022-07-07,14:24:59,0,26.19,0.0,-
2022-07-07,14:25:00,0,26.08,0.02,-
2022-07-07,14:25:01,0,26.09,0.01,-
2022-07-07,14:25:02,0,26.11,0.0,-
2022-07-07,14:25:09,0,26.25,0.14,-
2022-07-07,14:25:11,0,26.1,0.0,-
2022-07-07,14:25:12,0,26.1,0.0,-
2022-07-07,14:25:13,0,26.1,0.01,-
2022-07-07,14:25:14,0,26.11,0.0,-
2022-07-07,14:25:15,0,26.08,0.01,-
2022-07-07,14:25:16,0,26.08,0.01,-
2022-07-07,14:25:17,0,26.08,0.01,-
2022-07-07,14:25:18,0,26.11,0.0,-
2022-07-07,14:25:19,0,26.1,0.0,-
2022-07-07,14:25:20,0,26.11,0.01,-
2022-07-07,14:26:32,0,26.06,0.13,-
2022-07-07,14:26:34,0,26.07,0.0,-
2022-07-07,14:26:35,0,26.06,0.0,-
2022-07-07,14:26:36,0,26.19,0.0,-
2022-07-07,14:26:37,0,26.08,0.01,-
2022-07-07,14:26:38,0,26.06,0.01,-
2022-07-07,14:26:39,0,26.08,0.02,-
2022-07-07,14:26:40,0,26.07,0.01,-
2022-07-07,14:26:41,0,26.06,0.01,-
2022-07-07,14:26:42,0,26.08,0.0,-
2022-07-07,14:26:43,0,26.1,0.01,-
2022-07-07,14:26:44,0,26.08,0.0,-
2022-07-07,14:26:45,0,26.04,0.0,-
2022-07-07,14:26:46,0,26.08,0.01,-
2022-07-07,14:26:47,0,26.09,0.0,-
2022-07-07,14:26:48,0,26.09,0.01,-
2022-07-07,14:26:49,0,26.08,0.0,-
2022-07-07,14:26:50,0,26.08,0.01,-
2022-07-07,14:26:51,0,26.06,0.0,-
2022-07-07,14:26:52,0,26.06,0.01,-
2022-07-07,14:26:53,0,26.07,0.0,-
2022-07-07,14:26:54,0,26.04,0.03,-
2022-07-07,14:26:55,0,26.2,0.0,-
2022-07-07,14:26:56,0,26.08,0.01,-
2022-07-07,14:26:57,0,26.08,0.0,-
2022-07-07,14:26:58,0,26.08,0.01,-
2022-07-07,14:26:59,0,26.09,0.01,-
2022-07-07,14:27:00,0,26.04,0.02,-
2022-07-07,14:27:01,0,26.08,0.01,-
2022-07-07,14:27:02,0,26.09,0.0,-
2022-07-07,14:27:03,0,26.09,0.03,-
2022-07-07,14:27:05,0,26.09,0.01,-
2022-07-07,14:27:06,0,26.08,0.01,-
2022-07-07,14:27:07,0,26.06,0.0,-
2022-07-07,14:27:08,0,26.08,0.0,-
2022-07-07,14:27:09,0,26.12,0.0,-
2022-07-07,14:27:10,0,26.08,0.0,-
2022-07-07,14:27:11,0,26.09,0.0,-
2022-07-07,14:27:12,0,26.04,0.01,-
2022-07-07,14:27:13,0,26.08,0.0,-
2022-07-07,14:27:14,0,26.06,0.01,-
2022-07-07,14:27:15,0,26.23,0.01,-
2022-07-07,14:27:16,0,26.1,0.01,-
2022-07-07,14:27:17,0,26.07,0.01,-
2022-07-07,14:27:18,0,26.07,0.01,-
2022-07-07,14:27:19,0,26.07,0.01,-
2022-07-07,14:27:20,0,26.08,0.01,-
2022-07-07,14:27:21,0,26.06,0.0,-
2022-07-07,14:27:22,0,26.06,0.01,-
2022-07-07,14:27:23,0,26.08,0.01,-
2022-07-07,14:27:24,0,26.04,0.0,-
2022-07-07,14:27:25,0,26.06,0.0,-
2022-07-07,14:27:26,0,26.05,0.01,-
2022-07-07,14:27:27,0,26.09,0.0,-
2022-07-07,14:27:28,0,26.09,0.0,-
2022-07-07,14:27:29,0,26.09,0.01,-
2022-07-07,14:27:30,0,26.03,0.0,-
2022-07-07,14:27:31,0,26.07,0.0,-
2022-07-07,14:27:32,0,26.09,0.01,-
2022-07-07,14:27:33,0,26.1,0.01,-
2022-07-07,14:27:34,0,26.08,0.01,-
2022-07-07,14:27:35,0,26.11,0.0,-
2022-07-07,14:27:36,0,26.09,0.0,-
2022-07-07,14:27:37,0,26.09,0.01,-
2022-07-07,14:27:38,0,26.1,0.01,-
2022-07-07,14:27:39,0,26.09,0.02,-
2022-07-07,14:27:40,0,26.09,0.0,-
2022-07-07,14:27:41,0,26.09,0.0,-
2022-07-07,14:27:42,0,26.05,0.01,-
2022-07-07,14:27:43,0,26.08,0.01,-
2022-07-07,14:27:44,0,26.06,0.02,-
2022-07-07,14:27:45,0,26.09,0.0,-
2022-07-07,14:27:46,0,26.11,0.01,-
2022-07-07,14:27:47,0,26.09,0.01,-
2022-07-07,14:27:48,0,26.11,0.01,-
2022-07-07,14:27:49,0,26.07,0.01,-
2022-07-07,14:27:50,0,26.09,0.01,-
2022-07-07,14:27:51,0,26.04,0.0,-
2022-07-07,14:27:53,0,26.09,0.02,-
2022-07-07,14:27:54,0,26.08,0.01,-
2022-07-07,14:27:55,0,26.04,0.01,-
2022-07-07,14:27:56,0,26.09,0.01,-
2022-07-07,14:27:57,0,26.07,0.01,-
2022-07-07,14:27:58,0,26.06,0.0,-
2022-07-07,14:27:59,0,26.07,0.02,-
2022-07-07,14:28:00,0,26.08,0.01,-
2022-07-07,14:28:01,0,26.07,0.01,-
2022-07-07,14:28:02,0,26.09,0.0,-
2022-07-07,14:28:03,0,26.09,0.01,-
2022-07-07,14:28:04,0,26.07,0.0,-
2022-07-07,14:28:05,0,26.07,0.02,-
2022-07-07,14:28:06,0,26.09,0.01,-
2022-07-07,14:28:07,0,26.06,0.01,-
2022-07-07,14:28:08,0,26.09,0.0,-
2022-07-07,14:28:09,0,26.07,0.01,-
2022-07-07,14:28:10,0,26.08,0.01,-
2022-07-07,14:28:11,0,26.09,0.01,-
2022-07-07,14:28:12,0,26.07,0.01,-
2022-07-07,14:28:13,0,26.09,0.01,-
2022-07-07,14:28:14,0,26.09,0.01,-
2022-07-07,14:28:15,0,26.08,0.0,-
2022-07-07,14:28:16,0,26.09,0.0,-
2022-07-07,14:28:17,0,26.07,0.0,-
2022-07-07,14:28:18,0,26.09,0.01,-
2022-07-07,14:28:19,0,26.05,0.0,-
2022-07-07,14:28:20,0,26.09,0.0,-
2022-07-07,14:28:21,0,26.2,0.0,-
2022-07-07,14:28:22,0,26.09,0.0,-
2022-07-07,14:28:23,0,26.09,0.0,-
2022-07-07,14:28:24,0,26.1,0.0,-
2022-07-07,14:28:25,0,26.11,0.01,-
2022-07-07,14:28:26,0,26.07,0.01,-
2022-07-07,14:28:27,0,26.08,0.01,-
2022-07-07,14:28:28,0,26.09,0.01,-
2022-07-07,14:28:29,0,26.09,0.01,-
2022-07-07,14:28:30,0,26.08,0.01,-
2022-07-07,14:28:31,0,26.09,0.02,-
2022-07-07,14:28:32,0,26.09,0.0,-
2022-07-07,14:28:33,0,26.1,0.0,-
2022-07-07,14:28:34,0,26.07,0.01,-
2022-07-07,14:28:35,0,26.08,0.02,-
2022-07-07,14:28:36,0,26.06,0.01,-
2022-07-07,14:28:38,0,26.06,0.01,-
2022-07-07,14:28:39,0,26.09,0.01,-
2022-07-07,14:28:40,0,26.08,0.01,-
2022-07-07,14:28:41,0,26.05,0.01,-
2022-07-07,14:28:42,0,26.07,0.01,-
2022-07-07,14:28:43,0,26.06,0.0,-
2022-07-07,14:28:44,0,26.08,0.01,-
2022-07-07,14:28:45,0,26.08,0.01,-
2022-07-07,14:28:46,0,26.09,0.01,-
2022-07-07,14:28:47,0,26.08,0.01,-
2022-07-07,14:28:48,0,26.08,0.01,-
2022-07-07,14:28:49,0,26.07,0.0,-
2022-07-07,14:28:50,0,26.09,0.0,-
2022-07-07,14:28:51,0,26.06,0.01,-
2022-07-07,14:28:52,0,26.11,0.01,-
2022-07-07,14:28:53,0,26.11,0.0,-
2022-07-07,14:28:54,0,26.07,0.0,-
2022-07-07,14:28:55,0,26.07,0.01,-
2022-07-07,14:28:56,0,26.03,0.0,-
2022-07-07,14:28:57,0,26.07,0.01,-
2022-07-07,14:28:58,0,26.09,0.01,-
2022-07-07,14:28:59,0,26.07,0.0,-
2022-07-07,14:29:00,0,26.09,0.0,-
2022-07-07,14:29:01,0,26.07,0.0,-
2022-07-07,14:29:02,0,26.09,0.01,-
2022-07-07,14:29:03,0,26.13,0.01,-
2022-07-07,14:29:04,0,26.09,0.01,-
2022-07-07,14:29:05,0,26.1,0.0,-
2022-07-07,14:29:06,0,26.08,0.0,-
2022-07-07,14:29:07,0,26.06,0.01,-
2022-07-07,14:29:08,0,26.06,0.0,-
2022-07-07,14:29:09,0,26.06,0.01,-
2022-07-07,14:29:10,0,26.08,0.01,-
2022-07-07,14:29:11,0,26.09,0.0,-
2022-07-07,14:29:12,0,26.09,0.01,-
2022-07-07,14:29:13,0,26.18,0.0,-
2022-07-07,14:29:14,0,26.09,0.0,-
2022-07-07,14:29:15,0,26.07,0.0,-
2022-07-07,14:29:16,0,26.09,0.02,-
2022-07-07,14:29:17,0,26.08,0.01,-
2022-07-07,14:29:18,0,26.07,0.0,-
2022-07-07,14:29:19,0,26.09,0.0,-
2022-07-07,14:29:20,0,26.06,0.01,-
2022-07-07,14:29:21,0,26.06,0.0,-
2022-07-07,14:29:23,0,26.09,0.01,-
2022-07-07,14:29:24,0,26.04,0.0,-
2022-07-07,14:29:25,0,26.06,0.0,-
2022-07-07,14:29:26,0,26.07,0.0,-
2022-07-07,14:29:27,0,26.07,0.0,-
2022-07-07,14:29:28,0,26.09,0.02,-
2022-07-07,14:29:29,0,26.09,0.0,-
2022-07-07,14:29:30,0,26.09,0.01,-
2022-07-07,14:29:31,0,26.08,0.01,-
2022-07-07,14:29:32,0,26.06,0.0,-
2022-07-07,14:29:33,0,26.06,0.0,-
2022-07-07,14:29:34,0,26.06,0.0,-
2022-07-07,14:29:35,0,26.1,0.02,-
2022-07-07,14:29:36,0,26.19,0.01,-
2022-07-07,14:29:37,0,26.1,0.01,-
2022-07-07,14:29:38,0,26.07,0.0,-
2022-07-07,14:29:39,0,26.08,0.0,-
2022-07-07,14:29:40,0,26.08,0.0,-
2022-07-07,14:29:41,0,26.05,0.0,-
2022-07-07,14:29:42,0,26.07,0.02,-
2022-07-07,14:29:43,0,26.08,0.0,-
2022-07-07,14:29:44,0,26.06,0.01,-
2022-07-07,14:29:45,0,26.09,0.01,-
2022-07-07,14:29:46,0,26.06,0.0,-
2022-07-07,14:29:47,0,26.07,0.0,-
2022-07-07,14:29:48,0,26.07,0.0,-
2022-07-07,14:29:49,0,26.1,0.01,-
2022-07-07,14:29:50,0,26.1,0.01,-
2022-07-07,14:29:51,0,26.07,0.01,-
2022-07-07,14:29:52,0,26.08,0.0,-
2022-07-07,14:29:53,0,26.06,0.01,-
2022-07-07,14:29:54,0,26.05,0.02,-
2022-07-07,14:29:55,0,26.09,0.0,-
2022-07-07,14:29:56,0,26.08,0.01,-
2022-07-07,14:29:57,0,26.09,0.01,-
2022-07-07,14:29:58,0,26.11,0.01,-
2022-07-07,14:29:59,0,26.08,0.01,-
2022-07-07,14:30:01,0,26.05,0.01,-
2022-07-07,14:30:02,0,26.07,0.0,-
2022-07-07,14:30:03,0,26.08,0.0,-
2022-07-07,14:30:04,0,26.2,0.0,-
2022-07-07,14:30:05,0,26.08,0.01,-
2022-07-07,14:30:06,0,26.08,0.01,-
2022-07-07,14:30:07,0,26.08,0.0,-
2022-07-07,14:30:08,0,26.09,0.0,-
2022-07-07,14:30:09,0,26.07,0.0,-
2022-07-07,14:30:10,0,26.07,0.0,-
2022-07-07,14:30:11,0,26.09,0.01,-
2022-07-07,14:30:12,0,26.09,0.01,-
2022-07-07,14:30:13,0,26.09,0.0,-
2022-07-07,14:30:14,0,26.04,0.0,-
2022-07-07,14:30:15,0,26.09,0.01,-
2022-07-07,14:30:16,0,26.07,0.01,-
2022-07-07,14:30:17,0,26.06,0.0,-
2022-07-07,14:30:18,0,26.09,0.0,-
2022-07-07,14:30:19,0,26.13,0.0,-
2022-07-07,14:30:20,0,26.08,0.0,-
2022-07-07,14:30:21,0,26.09,0.01,-
2022-07-07,14:30:22,0,26.06,0.02,-
2022-07-07,14:30:23,0,26.17,0.01,-
2022-07-07,14:30:24,0,26.09,0.0,-
2022-07-07,14:30:25,0,26.08,0.0,-
2022-07-07,14:30:26,0,26.06,0.01,-
2022-07-07,14:30:27,0,26.07,0.01,-
2022-07-07,14:30:28,0,26.08,0.01,-
2022-07-07,14:30:29,0,26.05,0.0,-
2022-07-07,14:30:30,0,26.08,0.0,-
2022-07-07,14:30:31,0,26.08,0.0,-
2022-07-07,14:30:32,0,26.06,0.02,-
2022-07-07,14:30:33,0,26.02,0.0,-
2022-07-07,14:30:34,0,26.07,0.01,-
2022-07-07,14:30:35,0,26.05,0.01,-
2022-07-07,14:30:36,0,26.05,0.01,-
2022-07-07,14:30:37,0,26.08,0.01,-
2022-07-07,14:30:38,0,26.06,0.0,-
2022-07-07,14:30:39,0,26.06,0.01,-
2022-07-07,14:30:40,0,26.03,0.01,-
2022-07-07,14:30:41,0,26.09,0.0,-
2022-07-07,14:30:42,0,26.15,0.01,-
2022-07-07,14:30:43,0,26.06,0.01,-
2022-07-07,14:30:44,0,26.07,0.01,-
2022-07-07,14:30:45,0,26.09,0.0,-
2022-07-07,14:30:46,0,26.05,0.01,-
